"UniqueID","DATE","SITE","PLOT","TREE","SPECIES","DBH","DA","TOP","LEAN","BOWED","DOWN","NOTES","STATUS","Year","ReplaceID","ID.Seq","Missing.Place","Decimal.Error","species_growth","dbh_change","year_diff","dbh_year_change","is_spike","is_dip","is_anomalous","anomalous_type"
"UP3C_25_2914",2023-07-18,"UP3C","25","2914","BETNEO",28.8,1,"-99",0,1,"1","Big burl on lower bole","Alive",2023,"UP3C_25_2914_2023",8,"NMis",FALSE,1.8,2.5,5,0.5,FALSE,FALSE,FALSE,"NA"
"UP3C_25_641",1989-08-30,"UP3C","25","641","POPTRE",0.3,1,"-99",0,1,"1","","Alive",1989,"UP3C_25_641_1989",1,"NMis",FALSE,3.5,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_25_641",1993-09-14,"UP3C","25","641","POPTRE",0.3,0,"-99",0,1,"0","","Fallen/Dead",1993,"UP3C_25_641_1993",2,"NMis",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_25_641",1997-09-01,"UP3C","25","641","POPTRE",0.3,1,"-99",0,1,"1","dt","Alive",1997,"UP3C_25_641_1997",3,"NMis",FALSE,3.5,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_25_641",2000-08-15,"UP3C","25","641","POPTRE",NA,0,"-99",0,1,"0","","Standing/Dead",2000,"UP3C_25_641_2000",4,"Last",FALSE,3.5,0,3,0,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2915",1989-08-30,"UP3C","26","2915","BETNEO",12.6,1,"-99",0,1,"1","","Alive",1989,"UP3C_26_2915_1989",1,"NMis",FALSE,1.8,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2915",1993-09-14,"UP3C","26","2915","BETNEO",12.4,1,"4",0,1,"1","s","Alive",1993,"UP3C_26_2915_1993",2,"NMis",FALSE,1.8,-0.199999999999999,4,-0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2915",1997-09-01,"UP3C","26","2915","BETNEO",NA,0,"4",0,1,"0","","Standing/Dead",1997,"UP3C_26_2915_1997",3,"Last",FALSE,1.8,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",1989-08-30,"UP3C","26","2917","PICGLA",45.8,1,"-99",0,1,"1","","Alive",1989,"UP3C_26_2917_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",1993-09-14,"UP3C","26","2917","PICGLA",46.4,1,"-99",0,1,"1","","Alive",1993,"UP3C_26_2917_1993",2,"NMis",FALSE,1.1,0.600000000000001,4,0.15,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",1997-09-01,"UP3C","26","2917","PICGLA",46.9,1,"-99",0,1,"1","","Alive",1997,"UP3C_26_2917_1997",3,"NMis",FALSE,1.1,0.5,4,0.125,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",2000-08-15,"UP3C","26","2917","PICGLA",47.8,1,"-99",0,1,"1","","Alive",2000,"UP3C_26_2917_2000",4,"NMis",FALSE,1.1,0.899999999999999,3,0.3,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",2004-09-16,"UP3C","26","2917","PICGLA",48.3,1,"-99",0,1,"1","","Alive",2004,"UP3C_26_2917_2004",5,"NMis",FALSE,1.1,0.5,4,0.125,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",2008-08-12,"UP3C","26","2917","PICGLA",49.2,1,"-99",0,1,"1","","Alive",2008,"UP3C_26_2917_2008",6,"NMis",FALSE,1.1,0.900000000000006,4,0.225000000000001,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",2018-09-14,"UP3C","26","2917","PICGLA",49.5,1,"-99",0,1,"1","","Alive",2018,"UP3C_26_2917_2018",7,"NMis",FALSE,1.1,0.299999999999997,10,0.0299999999999997,FALSE,FALSE,FALSE,"NA"
"UP3C_26_2917",2023-07-18,"UP3C","26","2917","PICGLA",48.8,1,"-99",0,1,"1","lots of insect holes, bark completely gone (5)","Alive",2023,"UP3C_26_2917_2023",8,"NMis",FALSE,1.1,-0.700000000000003,5,-0.140000000000001,FALSE,TRUE,TRUE,"Dip"
"UP3C_2_1453",1989-08-30,"UP3C","2","1453","PICGLA",12.4,1,"-99",0,1,"1","","Alive",1989,"UP3C_2_1453_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_2_1453",1993-09-14,"UP3C","2","1453","PICGLA",12.2,1,"13",0,1,"1","s","Alive",1993,"UP3C_2_1453_1993",2,"NMis",FALSE,1.1,-0.200000000000001,4,-0.0500000000000003,FALSE,FALSE,FALSE,"NA"
"UP3C_2_1453",1997-09-01,"UP3C","2","1453","PICGLA",NA,0,"13",0,1,"0","","Standing/Dead",1997,"UP3C_2_1453_1997",3,"Last",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_37_3802",1989-08-30,"UP3C","37","3802","PICGLA",26.6,1,"-99",0,1,"1","","Alive",1989,"UP3C_37_3802_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_37_3802",1993-09-14,"UP3C","37","3802","PICGLA",26.3,1,"20",0,1,"1","s","Alive",1993,"UP3C_37_3802_1993",2,"NMis",FALSE,1.1,-0.300000000000001,4,-0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"UP3C_37_3802",1997-09-01,"UP3C","37","3802","PICGLA",NA,0,"20",0,1,"0","","Standing/Dead",1997,"UP3C_37_3802_1997",3,"Last",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_38_3804",1989-08-30,"UP3C","38","3804","PICGLA",25.3,1,"-99",0,1,"1","","Alive",1989,"UP3C_38_3804_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_38_3804",1993-09-14,"UP3C","38","3804","PICGLA",25.3,1,"25",0,1,"1","s","Alive",1993,"UP3C_38_3804_1993",2,"NMis",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_38_3804",1997-09-01,"UP3C","38","3804","PICGLA",NA,0,"25",0,1,"0","","Standing/Dead",1997,"UP3C_38_3804_1997",3,"Last",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1479",1989-08-30,"UP3C","7","1479","PICGLA",24.6,1,"-99",0,1,"1","","Alive",1989,"UP3C_7_1479_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1479",1993-09-14,"UP3C","7","1479","PICGLA",24.4,1,"-99",0,0,"1","s","Alive",1993,"UP3C_7_1479_1993",2,"NMis",FALSE,1.1,-0.200000000000003,4,-0.0500000000000007,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1479",1997-09-01,"UP3C","7","1479","PICGLA",NA,0,"-99",0,0,"0","","Standing/Dead",1997,"UP3C_7_1479_1997",3,"Last",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",1989-08-30,"UP3C","7","1480","PICGLA",12.1,1,"-99",0,1,"1","","Alive",1989,"UP3C_7_1480_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",1993-09-14,"UP3C","7","1480","PICGLA",12.5,1,"8",0,1,"1","","Alive",1993,"UP3C_7_1480_1993",2,"NMis",FALSE,1.1,0.4,4,0.1,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",1997-09-01,"UP3C","7","1480","PICGLA",12.1,1,"8",0,1,"1","s","Alive",1997,"UP3C_7_1480_1997",3,"NMis",FALSE,1.1,-0.4,4,-0.1,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",2000-08-15,"UP3C","7","1480","PICGLA",12.5,1,"8",0,1,"1","","Alive",2000,"UP3C_7_1480_2000",4,"NMis",FALSE,1.1,0.4,3,0.133333333333333,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",2004-09-16,"UP3C","7","1480","PICGLA",12.7,1,"-99",0,1,"1","","Alive",2004,"UP3C_7_1480_2004",5,"NMis",FALSE,1.1,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",2008-08-12,"UP3C","7","1480","PICGLA",13.2,1,"7.5",0,1,"1","","Alive",2008,"UP3C_7_1480_2008",6,"NMis",FALSE,1.1,0.5,4,0.125,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",2018-09-14,"UP3C","7","1480","PICGLA",15.4,1,"7.5",0,1,"1","","Alive",2018,"UP3C_7_1480_2018",7,"NMis",FALSE,1.1,2.2,10,0.22,FALSE,FALSE,FALSE,"NA"
"UP3C_7_1480",2023-07-18,"UP3C","7","1480","PICGLA",16.5,1,"7.5",0,1,"1","","Alive",2023,"UP3C_7_1480_2023",8,"NMis",FALSE,1.1,1.1,5,0.22,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1491",1989-08-30,"UP3C","8","1491","PICGLA",30.8,1,"-99",0,1,"1","","Alive",1989,"UP3C_8_1491_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1491",1993-09-14,"UP3C","8","1491","PICGLA",30.6,1,"16",0,1,"1","s","Alive",1993,"UP3C_8_1491_1993",2,"NMis",FALSE,1.1,-0.199999999999999,4,-0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1491",1997-09-01,"UP3C","8","1491","PICGLA",NA,0,"16",0,1,"0","s","Standing/Dead",1997,"UP3C_8_1491_1997",3,"Last",FALSE,1.1,0,4,0,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",1989-08-30,"UP3C","8","1494","PICGLA",8.7,1,"8",0,1,"1","","Alive",1989,"UP3C_8_1494_1989",1,"NMis",FALSE,1.1,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",1993-09-14,"UP3C","8","1494","PICGLA",8.9,1,"-99",0,1,"1","s","Alive",1993,"UP3C_8_1494_1993",2,"NMis",FALSE,1.1,0.200000000000001,4,0.0500000000000003,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",1997-09-01,"UP3C","8","1494","PICGLA",9.5,1,"-99",0,1,"1","s","Alive",1997,"UP3C_8_1494_1997",3,"NMis",FALSE,1.1,0.6,4,0.15,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",2000-08-15,"UP3C","8","1494","PICGLA",9.5,1,"-99",0,1,"1","","Alive",2000,"UP3C_8_1494_2000",4,"NMis",FALSE,1.1,0,3,0,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",2004-09-16,"UP3C","8","1494","PICGLA",9.8,1,"-99",0,1,"1","","Alive",2004,"UP3C_8_1494_2004",5,"NMis",FALSE,1.1,0.300000000000001,4,0.0750000000000002,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",2008-08-12,"UP3C","8","1494","PICGLA",10,1,"-99",0,1,"1","","Alive",2008,"UP3C_8_1494_2008",6,"NMis",FALSE,1.1,0.199999999999999,4,0.0499999999999998,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",2018-09-14,"UP3C","8","1494","PICGLA",11.4,1,"-99",0,1,"1","","Alive",2018,"UP3C_8_1494_2018",7,"NMis",FALSE,1.1,1.4,10,0.14,FALSE,FALSE,FALSE,"NA"
"UP3C_8_1494",2023-07-18,"UP3C","8","1494","PICGLA",13.2,1,"-99",0,1,"1","","Alive",2023,"UP3C_8_1494_2023",8,"NMis",FALSE,1.1,1.8,5,0.36,FALSE,FALSE,FALSE,"NA"
"UP4A_11_709",2008-08-28,"UP4A","11","709","PICMAR",2.3,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_709_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_709",2013-06-01,"UP4A","11","709","PICMAR",2.5,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_709_2013",2,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_11_709",2018-06-04,"UP4A","11","709","PICMAR",2.8,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_709_2018",3,"NMis",FALSE,0.75,0.3,5,0.06,FALSE,FALSE,FALSE,"NA"
"UP4A_11_711",2008-08-28,"UP4A","11","711","PICMAR",6.2,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_711_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_711",2013-06-01,"UP4A","11","711","PICMAR",6.4,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_711_2013",2,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_11_711",2018-06-04,"UP4A","11","711","PICMAR",6.6,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_711_2018",3,"NMis",FALSE,0.75,0.199999999999999,5,0.0399999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_11_719",2008-08-28,"UP4A","11","719","PICMAR",3.8,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_719_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_719",2013-06-01,"UP4A","11","719","PICMAR",3.7,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_719_2013",2,"NMis",FALSE,0.75,-0.0999999999999996,5,-0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_11_719",2018-06-04,"UP4A","11","719","PICMAR",3.8,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_719_2018",3,"NMis",FALSE,0.75,0.0999999999999996,5,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_11_722",2008-08-28,"UP4A","11","722","PICMAR",3.2,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_722_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_722",2013-06-01,"UP4A","11","722","PICMAR",3.3,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_722_2013",2,"NMis",FALSE,0.75,0.0999999999999996,5,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_11_722",2018-06-04,"UP4A","11","722","PICMAR",3.6,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_722_2018",3,"NMis",FALSE,0.75,0.3,5,0.0600000000000001,FALSE,FALSE,FALSE,"NA"
"UP4A_11_724",2008-08-28,"UP4A","11","724","PICMAR",2.3,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_724_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_724",2013-06-01,"UP4A","11","724","PICMAR",2.8,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_724_2013",2,"NMis",FALSE,0.75,0.5,5,0.1,FALSE,FALSE,FALSE,"NA"
"UP4A_11_724",2018-06-04,"UP4A","11","724","PICMAR",3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_724_2018",3,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_11_735",2008-08-28,"UP4A","11","735","PICMAR",2.9,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_735_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_735",2013-06-01,"UP4A","11","735","PICMAR",2.8,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_735_2013",2,"NMis",FALSE,0.75,-0.1,5,-0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_11_735",2018-06-04,"UP4A","11","735","PICMAR",3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_735_2018",3,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_11_736",2008-08-28,"UP4A","11","736","PICMAR",4.1,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_736_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_736",2013-06-01,"UP4A","11","736","PICMAR",4.1,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_736_2013",2,"NMis",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_736",2018-06-04,"UP4A","11","736","PICMAR",4.2,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_736_2018",3,"NMis",FALSE,0.75,0.100000000000001,5,0.0200000000000001,FALSE,FALSE,FALSE,"NA"
"UP4A_11_745",2008-08-28,"UP4A","11","745","PICMAR",3,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_745_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_745",2013-06-01,"UP4A","11","745","PICMAR",3.2,1,"-99",0,1,"1","","Alive",2013,"UP4A_11_745_2013",2,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_11_745",2018-06-04,"UP4A","11","745","PICMAR",3.5,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_745_2018",3,"NMis",FALSE,0.75,0.3,5,0.06,FALSE,FALSE,FALSE,"NA"
"UP4A_11_760",2008-08-28,"UP4A","11","760","PICMAR",2.8,1,"-99",0,1,"1","","Alive",2008,"UP4A_11_760_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_11_760",2013-06-01,"UP4A","11","760","PICMAR",2.9,1,"-99",1,1,"1","leaning","Alive",2013,"UP4A_11_760_2013",2,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_11_760",2018-06-04,"UP4A","11","760","PICMAR",3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_11_760_2018",3,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_12_778",2008-08-28,"UP4A","12","778","PICMAR",2.5,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_778_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_778",2013-06-01,"UP4A","12","778","PICMAR",2.3,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_778_2013",2,"NMis",FALSE,0.75,-0.2,5,-0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_12_778",2018-06-04,"UP4A","12","778","PICMAR",2.3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_778_2018",3,"NMis",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_788",2008-08-28,"UP4A","12","788","PICMAR",5.5,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_788_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_788",2013-06-01,"UP4A","12","788","PICMAR",6.6,1,"-99",0,1,"1","Big difference. Checked twice","Alive",2013,"UP4A_12_788_2013",2,"NMis",FALSE,0.75,1.1,5,0.22,FALSE,FALSE,FALSE,"NA"
"UP4A_12_788",2018-06-04,"UP4A","12","788","PICMAR",7,1,"-99",0,1,"1","","Alive",2018,"UP4A_12_788_2018",3,"NMis",FALSE,0.75,0.4,5,0.0800000000000001,FALSE,FALSE,FALSE,"NA"
"UP4A_12_801",2008-08-28,"UP4A","12","801","PICMAR",2.1,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_801_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_801",2013-06-01,"UP4A","12","801","PICMAR",2.2,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_801_2013",2,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_12_801",2018-06-04,"UP4A","12","801","PICMAR",2.3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_801_2018",3,"NMis",FALSE,0.75,0.0999999999999996,5,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_12_824",2008-08-28,"UP4A","12","824","PICMAR",2.8,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_824_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_824",2013-06-01,"UP4A","12","824","PICMAR",2.9,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_824_2013",2,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_12_824",2018-06-04,"UP4A","12","824","PICMAR",3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_824_2018",3,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_12_832",2008-08-28,"UP4A","12","832","PICMAR",4.9,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_832_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_832",2013-06-01,"UP4A","12","832","PICMAR",4.8,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_832_2013",2,"NMis",FALSE,0.75,-0.100000000000001,5,-0.0200000000000001,FALSE,FALSE,FALSE,"NA"
"UP4A_12_832",2018-06-04,"UP4A","12","832","PICMAR",5,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_832_2018",3,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_12_834",2008-08-28,"UP4A","12","834","PICMAR",2.2,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_834_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_834",2013-06-01,"UP4A","12","834","PICMAR",2.3,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_834_2013",2,"NMis",FALSE,0.75,0.0999999999999996,5,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_12_834",2018-06-04,"UP4A","12","834","PICMAR",2.3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_834_2018",3,"NMis",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_838",2008-08-28,"UP4A","12","838","PICMAR",5.3,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_838_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_838",2013-06-01,"UP4A","12","838","PICMAR",5.5,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_838_2013",2,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_12_838",2018-06-04,"UP4A","12","838","PICMAR",5.6,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_838_2018",3,"NMis",FALSE,0.75,0.0999999999999996,5,0.0199999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_12_842",2008-08-28,"UP4A","12","842","PICMAR",3.1,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_842_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_842",2013-06-01,"UP4A","12","842","PICMAR",2.6,1,"-99",0,1,"1","","Alive",2013,"UP4A_12_842_2013",2,"NMis",FALSE,0.75,-0.5,5,-0.1,FALSE,FALSE,FALSE,"NA"
"UP4A_12_842",2018-06-04,"UP4A","12","842","PICMAR",2.8,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_842_2018",3,"NMis",FALSE,0.75,0.2,5,0.0399999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_12_845",2008-08-28,"UP4A","12","845","PICMAR",2.6,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_845_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_845",2013-06-01,"UP4A","12","845","PICMAR",4.8,1,"-99",0,1,"1","Big difference. Checked twice","Alive",2013,"UP4A_12_845_2013",2,"NMis",FALSE,0.75,2.2,5,0.44,FALSE,FALSE,FALSE,"NA"
"UP4A_12_845",2018-06-04,"UP4A","12","845","PICMAR",5,1,"-99",0,1,"1","","Alive",2018,"UP4A_12_845_2018",3,"NMis",FALSE,0.75,0.2,5,0.04,FALSE,FALSE,FALSE,"NA"
"UP4A_12_848",2008-08-28,"UP4A","12","848","PICMAR",4.9,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_848_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_848",2013-06-01,"UP4A","12","848","PICMAR",5.4,1,"-99",0,1,"1","Big difference. Checked twice","Alive",2013,"UP4A_12_848_2013",2,"NMis",FALSE,0.75,0.5,5,0.1,FALSE,FALSE,FALSE,"NA"
"UP4A_12_848",2018-06-04,"UP4A","12","848","PICMAR",5.6,1,"-99",0,1,"1","","Alive",2018,"UP4A_12_848_2018",3,"NMis",FALSE,0.75,0.199999999999999,5,0.0399999999999999,FALSE,FALSE,FALSE,"NA"
"UP4A_12_850",2008-08-28,"UP4A","12","850","PICMAR",4.8,1,"-99",0,1,"1","","Alive",2008,"UP4A_12_850_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_12_850",2013-06-01,"UP4A","12","850","PICMAR",3.9,1,"-99",0,1,"1","Office note: DBH verified on hard copy","Alive",2013,"UP4A_12_850_2013",2,"NMis",FALSE,0.75,-0.9,5,-0.18,FALSE,TRUE,TRUE,"Dip"
"UP4A_12_850",2018-06-04,"UP4A","12","850","PICMAR",3.9,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_12_850_2018",3,"NMis",FALSE,0.75,0,5,0,FALSE,FALSE,FALSE,"NA"
"UP4A_13_866",2008-08-28,"UP4A","13","866","PICMAR",3,1,"-99",0,1,"1","","Alive",2008,"UP4A_13_866_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_13_866",2013-06-01,"UP4A","13","866","PICMAR",3.1,1,"-99",0,1,"1","","Alive",2013,"UP4A_13_866_2013",2,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_13_866",2018-06-04,"UP4A","13","866","PICMAR",3,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_13_866_2018",3,"NMis",FALSE,0.75,-0.1,5,-0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_13_870",2008-08-28,"UP4A","13","870","PICMAR",2.9,1,"-99",0,1,"1","","Alive",2008,"UP4A_13_870_2008",1,"NMis",FALSE,0.75,0,0,0,FALSE,FALSE,FALSE,"NA"
"UP4A_13_870",2013-06-01,"UP4A","13","870","PICMAR",3,1,"-99",0,1,"1","","Alive",2013,"UP4A_13_870_2013",2,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
"UP4A_13_870",2018-06-04,"UP4A","13","870","PICMAR",3.1,1,"-99",1,1,"1","old notes-. 2019 notes-Leaning ","Alive",2018,"UP4A_13_870_2018",3,"NMis",FALSE,0.75,0.1,5,0.02,FALSE,FALSE,FALSE,"NA"
