"","UniqueID","DATE","YEAR","SITE","PLOT","TREE","SPECIES","DBH","DA","TOP","LEAN","BOWED","DOWN","First_Year","Sampled_Years","SiteSeriesNumber","SiteSeriesTotal","NOTES","OfficeNotes"
"5260","FP5C_13_2093","7/27/2023",2023,"FP5C","13","2093","BETNEO",3.1,1,"-99",0,1,"1",1990,"1990, 1993, 1997, 2000, 2004, 2008, 2023",7,7,"",""
"5261","FP5C_13_2094","7/27/2023",2023,"FP5C","13","2094","BETNEO",3.1,1,"-99",0,1,"1",1990,"1990, 1993, 1997, 2000, 2004, 2008, 2023",7,7,"",""
"5262","FP5C_14_2095","7/27/2023",2023,"FP5C","14","2095","BETNEO",2.6,1,"1.75",0,1,"1",1990,"1990, 1993, 1997, 2000, 2004, 2008, 2023",7,7,"",""
"5263","FP5C_14_2096","7/27/2023",2023,"FP5C","14","2096","LARLAR",2.9,1,"-99",0,1,"1",1990,"1990, 1993, 1997, 2000, 2004, 2008, 2023",7,7,"Karl's tamarack",""
"5264","FP5C_2_983","8/27/2008",2008,"FP5C","2","983","PICMAR",3.8,1,"-99",0,1,"1",1990,"1990, 1993, 1997, 2000, 2004, 2008, 2023",6,7,"",""
"5265","FP5D_1_43","9/24/2018",2018,"FP5D","1","43","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 6245",""
"5266","FP5D_1_44","9/24/2018",2018,"FP5D","1","44","PICMAR",2.6,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5267","FP5D_1_45","9/24/2018",2018,"FP5D","1","45","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 6408",""
"5268","FP5D_1_46","9/24/2018",2018,"FP5D","1","46","PICMAR",2.6,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5269","FP5D_1_570","9/24/2018",2018,"FP5D","1","570","PICMAR",2.9,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5270","FP5D_2_48","9/24/2018",2018,"FP5D","2","48","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5271","FP5D_2_49","9/24/2018",2018,"FP5D","2","49","PICMAR",3.2,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5272","FP5D_2_50","9/24/2018",2018,"FP5D","2","50","PICMAR",2.9,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5273","FP5D_2_51","9/24/2018",2018,"FP5D","2","51","PICMAR",2.5,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5274","FP5D_2_52","9/24/2018",2018,"FP5D","2","52","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5275","FP5D_2_53","9/24/2018",2018,"FP5D","2","53","PICMAR",3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5276","FP5D_2_54","9/24/2018",2018,"FP5D","2","54","PICMAR",2.9,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5277","FP5D_2_55","9/24/2018",2018,"FP5D","2","55","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5278","FP5D_2_60","9/24/2018",2018,"FP5D","2","60","PICMAR",3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5279","FP5D_2_559","9/24/2018",2018,"FP5D","2","559","PICMAR",3.4,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5280","FP5D_2_560","9/24/2018",2018,"FP5D","2","560","PICMAR",3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5281","FP5D_3_56","9/24/2018",2018,"FP5D","3","56","PICMAR",3.1,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5282","FP5D_3_60","9/24/2018",2018,"FP5D","3","60","PICMAR",3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5283","FP5D_3_61","9/24/2018",2018,"FP5D","3","61","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 6355",""
"5284","FP5D_3_62","9/24/2018",2018,"FP5D","3","62","PICMAR",3.2,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5285","FP5D_3_63","9/24/2018",2018,"FP5D","3","63","PICMAR",2.9,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5286","FP5D_3_86","9/24/2018",2018,"FP5D","3","86","PICMAR",2.8,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 1259",""
"5287","FP5D_4_57","9/24/2018",2018,"FP5D","4","57","PICMAR",2.9,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5288","FP5D_4_58","9/24/2018",2018,"FP5D","4","58","PICMAR",2.8,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5289","FP5D_4_59","9/24/2018",2018,"FP5D","4","59","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5290","FP5D_4_64","9/24/2018",2018,"FP5D","4","64","PICMAR",2.6,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5291","FP5D_7_65","9/24/2018",2018,"FP5D","7","65","BETNEO",3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-part of 1307",""
"5292","FP5D_7_66","9/24/2018",2018,"FP5D","7","66","BETNEO",2.6,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-part of 1307",""
"5293","FP5D_7_67","9/24/2018",2018,"FP5D","7","67","PICMAR",2.8,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 6450",""
"5294","FP5D_7_87","9/24/2018",2018,"FP5D","7","87","PICMAR",3.3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 1315",""
"5295","FP5D_7_88","9/24/2018",2018,"FP5D","7","88","PICMAR",3.4,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 1315",""
"5296","FP5D_7_89","9/24/2018",2018,"FP5D","7","89","PICMAR",3.5,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-near 980",""
"5297","FP5D_7_980","9/24/2018",2018,"FP5D","7","980","PICMAR",3.4,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"old notes-. 2019 notes-in plot 7",""
"5298","FP5D_8_68","9/24/2018",2018,"FP5D","8","68","PICMAR",2.6,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5299","FP5D_11_494","9/24/2018",2018,"FP5D","11","494","PICMAR",3,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5300","FP5D_11_3666","9/24/2018",2018,"FP5D","11","3666","PICMAR",3.2,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5301","FP5D_11_3693","9/24/2018",2018,"FP5D","11","3693","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5302","FP5D_11_4737","9/24/2018",2018,"FP5D","11","4737","PICMAR",2.7,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5303","FP5D_12_81","9/24/2018",2018,"FP5D","12","81","PICMAR",2.8,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5304","FP5D_12_82","9/24/2018",2018,"FP5D","12","82","PICMAR",2.6,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5305","FP5D_14_83","9/24/2018",2018,"FP5D","14","83","BETNEO",2.9,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5306","FP5D_14_84","9/24/2018",2018,"FP5D","14","84","PICMAR",2.8,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",5,5,"",""
"5307","FP5D_11_1330","7/29/1999",1999,"FP5D","11","1330","PICMAR",1,1,"-99",0,1,"1",1994,"1994, 1999, 2004, 2008, 2018",2,5,"",""
"5308","GRI1_1_690","8/7/2018",2018,"GRI1","1","690","BETNEO",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 63. 2019 notes-",""
"5309","GRI1_1_691","8/7/2018",2018,"GRI1","1","691","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 40. 2019 notes-",""
"5310","GRI1_2_1251","8/7/2018",2018,"GRI1","2","1251","BETNEO",2.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 55. 2019 notes-",""
"5311","GRI1_3_689","8/7/2018",2018,"GRI1","3","689","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 84. 2019 notes-",""
"5312","GRI1_4_1716","8/7/2018",2018,"GRI1","4","1716","PICMAR",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 86. 2019 notes-",""
"5313","GRI1_8_688","8/7/2018",2018,"GRI1","8","688","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 238. 2019 notes-",""
"5314","GRI1_8_1717","8/7/2018",2018,"GRI1","8","1717","PICMAR",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 237. 2019 notes-",""
"5315","GRI1_9_1718","8/7/2018",2018,"GRI1","9","1718","PICMAR",2.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 247. 2019 notes-",""
"5316","GRI2_2_687","8/7/2018",2018,"GRI2","2","687","PICGLA",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 96. 2019 notes-",""
"5317","GRI2_2_1719","8/7/2018",2018,"GRI2","2","1719","PICMAR",3.4,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 120. 2019 notes-",""
"5318","GRI2_4_1720","8/7/2018",2018,"GRI2","4","1720","BETNEO",16.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Not new but not in inventory before this, by tree 200. 2019 notes-",""
"5319","GRI2_11_430","10/5/2013",2013,"GRI2","11","430","POPTRE",15.3,1,"-99",0,1,"1",2013,"2013, 2018",1,2,"Dbh taken at 1.65 Due to scar.",""
"5320","GRI3_4_686","8/7/2018",2018,"GRI3","4","686","PICMAR",2.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 167. 2019 notes-",""
"5321","GRI3_11_992","8/7/2018",2018,"GRI3","11","992","PICGLA",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 294. 2019 notes-",""
"5322","GRI3_12_685","8/7/2018",2018,"GRI3","12","685","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 816. 2019 notes-",""
"5323","GRI4_9_999","8/8/2018",2018,"GRI4","9","999","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 471. 2019 notes-",""
"5324","GRI4_9_1000","8/8/2018",2018,"GRI4","9","1000","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 486. 2019 notes-",""
"5325","GRI4_9_1725","8/8/2018",2018,"GRI4","9","1725","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 477. 2019 notes-",""
"5326","GRI4_9_1726","8/8/2018",2018,"GRI4","9","1726","PICMAR",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 481. 2019 notes-",""
"5327","GRI4_12_1727","8/8/2018",2018,"GRI4","12","1727","PICMAR",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 877. 2019 notes-",""
"5328","GRI4_14_1728","8/8/2018",2018,"GRI4","14","1728","PICMAR",28,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 985. 2019 notes-",""
"5329","GRI4_11_-815","10/5/2013",2013,"GRI4","11","-815","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",1,2,"Office note: duplicate found in same plot. Check on next field visit.",""
"5330","GRI5_3_993","8/7/2018",2018,"GRI5","3","993","PICGLA",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 73. 2019 notes-",""
"5331","GRI5_3_994","8/7/2018",2018,"GRI5","3","994","PICGLA",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 88. 2019 notes-",""
"5332","GRI5_4_995","8/7/2018",2018,"GRI5","4","995","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 114. 2019 notes-",""
"5333","GRI5_4_996","8/7/2018",2018,"GRI5","4","996","PICMAR",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 110. 2019 notes-",""
"5334","GRI5_6_997","8/7/2018",2018,"GRI5","6","997","PICGLA",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 159. 2019 notes-",""
"5335","GRI5_6_998","8/7/2018",2018,"GRI5","6","998","PICGLA",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 146. 2019 notes-",""
"5336","GRI5_7_1721","8/7/2018",2018,"GRI5","7","1721","PICMAR",3.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 848. 2019 notes-",""
"5337","GRI5_7_1722","8/7/2018",2018,"GRI5","7","1722","PICGLA",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By middle of plot. 2019 notes-",""
"5338","GRI5_8_1723","8/7/2018",2018,"GRI5","8","1723","PICGLA",4.4,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 826. 2019 notes-",""
"5339","GRI5_12_1724","8/7/2018",2018,"GRI5","12","1724","PICMAR",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 950. 2019 notes-",""
"5340","GRI5_4_-119","10/3/2013",2013,"GRI5","4","-119","POPTRE",8.6,1,"-99",0,1,"1",2013,"2013, 2018",1,2,"Office note: duplicate found in same plot. Check on next field visit.",""
"5341","GRI6_1_655","8/8/2018",2018,"GRI6","1","655","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 50. 2019 notes-",""
"5342","GRI6_2_654","8/8/2018",2018,"GRI6","2","654","PICGLA",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 64. 2019 notes-",""
"5343","GRI6_2_680","8/8/2018",2018,"GRI6","2","680","PICMAR",2.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 77. 2019 notes-",""
"5344","GRI6_2_682","8/8/2018",2018,"GRI6","2","682","PICMAR",3.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 84. 2019 notes-",""
"5345","GRI6_2_692","8/8/2018",2018,"GRI6","2","692","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 84. 2019 notes-",""
"5346","GRI6_2_693","8/8/2018",2018,"GRI6","2","693","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 72. 2019 notes-",""
"5347","GRI6_2_694","8/8/2018",2018,"GRI6","2","694","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 71. 2019 notes-",""
"5348","GRI6_2_695","8/8/2018",2018,"GRI6","2","695","PICMAR",3.4,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 71. 2019 notes-",""
"5349","GRI6_2_696","8/8/2018",2018,"GRI6","2","696","PICMAR",3.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 64. 2019 notes-",""
"5350","GRI6_3_674","8/8/2018",2018,"GRI6","3","674","PICMAR",2.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 106. 2019 notes-",""
"5351","GRI6_3_675","8/8/2018",2018,"GRI6","3","675","PICMAR",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 104. 2019 notes-",""
"5352","GRI6_3_676","8/8/2018",2018,"GRI6","3","676","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 104. 2019 notes-",""
"5353","GRI6_3_677","8/8/2018",2018,"GRI6","3","677","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Southeast corner of the plot . 2019 notes-",""
"5354","GRI6_3_678","8/8/2018",2018,"GRI6","3","678","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 90. 2019 notes-",""
"5355","GRI6_3_679","8/8/2018",2018,"GRI6","3","679","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 86. 2019 notes-",""
"5356","GRI6_4_670","8/8/2018",2018,"GRI6","4","670","PICMAR",3.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 150. 2019 notes-",""
"5357","GRI6_4_671","8/8/2018",2018,"GRI6","4","671","PICMAR",3.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 144. 2019 notes-",""
"5358","GRI6_4_672","8/8/2018",2018,"GRI6","4","672","PICMAR",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 120. 2019 notes-",""
"5359","GRI6_4_673","8/8/2018",2018,"GRI6","4","673","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 120. 2019 notes-",""
"5360","GRI6_6_1736","8/8/2018",2018,"GRI6","6","1736","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 200. 2019 notes-",""
"5361","GRI6_6_1737","8/8/2018",2018,"GRI6","6","1737","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 200. 2019 notes-",""
"5362","GRI6_7_1738","8/8/2018",2018,"GRI6","7","1738","PICMAR",3,1,"Topped",0,1,"1",2013,"2013, 2018",2,2,"old notes- Near 261. 2019 notes-",""
"5363","GRI6_7_1739","8/8/2018",2018,"GRI6","7","1739","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 248. 2019 notes-",""
"5364","GRI6_7_1740","8/8/2018",2018,"GRI6","7","1740","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 275. 2019 notes-",""
"5365","GRI6_7_1741","8/8/2018",2018,"GRI6","7","1741","PICMAR",2.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes- Next 261. 2019 notes-",""
"5366","GRI6_7_1742","8/8/2018",2018,"GRI6","7","1742","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 726. 2019 notes-",""
"5367","GRI6_9_1743","8/8/2018",2018,"GRI6","9","1743","PICMAR",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 781. 2019 notes-",""
"5368","GRI6_9_1744","8/8/2018",2018,"GRI6","9","1744","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 783. 2019 notes-",""
"5369","GRI6_11_1745","8/8/2018",2018,"GRI6","11","1745","PICMAR",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 796. 2019 notes-",""
"5370","GRI6_11_1746","8/8/2018",2018,"GRI6","11","1746","PICMAR",3.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 819. 2019 notes-",""
"5371","GRI6_12_1747","8/8/2018",2018,"GRI6","12","1747","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 852. 2019 notes-",""
"5372","GRI6_12_1748","8/8/2018",2018,"GRI6","12","1748","PICMAR",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 877. 2019 notes-",""
"5373","GRI6_12_1749","8/8/2018",2018,"GRI6","12","1749","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 888. 2019 notes-",""
"5374","GRI6_12_1750","8/8/2018",2018,"GRI6","12","1750","PICMAR",3.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 885. 2019 notes-",""
"5375","GRI6_13_1751","8/8/2018",2018,"GRI6","13","1751","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near 942. 2019 notes-",""
"5376","GRI6_14_663","8/8/2018",2018,"GRI6","14","663","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 996. 2019 notes-",""
"5377","GRI6_14_664","8/8/2018",2018,"GRI6","14","664","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 992. 2019 notes-",""
"5378","GRI6_14_665","8/8/2018",2018,"GRI6","14","665","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 989. 2019 notes-",""
"5379","GRI6_14_666","8/8/2018",2018,"GRI6","14","666","PICMAR",2.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 972. 2019 notes-",""
"5380","GRI6_14_667","8/8/2018",2018,"GRI6","14","667","PICMAR",2.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 965. 2019 notes-",""
"5381","GRI6_14_668","8/8/2018",2018,"GRI6","14","668","PICMAR",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 965. 2019 notes-",""
"5382","GRI6_14_669","8/8/2018",2018,"GRI6","14","669","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 962. 2019 notes-",""
"5383","GRI6_8_56","7/25/2013",2013,"GRI6","8","56","POPTRE",11.3,1,"-99",0,1,"1",2013,"2013, 2018",1,2,"",""
"5384","GRI7_1_698","8/8/2018",2018,"GRI7","1","698","PICGLA",3.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 31. 2019 notes-",""
"5385","GRI7_1_699","8/8/2018",2018,"GRI7","1","699","PICGLA",3.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 31. 2019 notes-",""
"5386","GRI7_2_1729","8/8/2018",2018,"GRI7","2","1729","PICGLA",3.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 63. 2019 notes-",""
"5387","GRI7_3_1730","8/8/2018",2018,"GRI7","3","1730","POPBAL",6.6,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 92, missed by previous inventory . 2019 notes-",""
"5388","GRI7_7_682","8/8/2018",2018,"GRI7","7","682","PICGLA",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 167. 2019 notes-",""
"5389","GRI7_7_697","8/8/2018",2018,"GRI7","7","697","PICGLA",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 158. 2019 notes-",""
"5390","GRI7_7_1731","8/8/2018",2018,"GRI7","7","1731","PICGLA",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 162. 2019 notes-",""
"5391","GRI7_8_684","8/8/2018",2018,"GRI7","8","684","PICGLA",4.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 186. 2019 notes-",""
"5392","GRI7_8_1732","8/8/2018",2018,"GRI7","8","1732","PICGLA",4.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 176. 2019 notes-",""
"5393","GRI7_8_1733","8/8/2018",2018,"GRI7","8","1733","PICGLA",3.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 172. 2019 notes-",""
"5394","GRI7_9_683","8/8/2018",2018,"GRI7","9","683","PICGLA",3.3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 849. 2019 notes-",""
"5395","GRI7_9_1734","8/8/2018",2018,"GRI7","9","1734","PICGLA",3.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 856. 2019 notes-",""
"5396","GRI7_14_1735","8/8/2018",2018,"GRI7","14","1735","PICGLA",4,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-Near tree 996. 2019 notes-",""
"5397","GSI1_1_293","7/10/2018",2018,"GSI1","1","293","PICGLA",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 21. 2019 notes-",""
"5398","GSI1_1_294","7/10/2018",2018,"GSI1","1","294","PICMAR",2.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 100. 2019 notes-",""
"5399","GSI1_1_295","7/10/2018",2018,"GSI1","1","295","PICMAR",3.2,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 100. 2019 notes-",""
"5400","GSI1_1_296","7/10/2018",2018,"GSI1","1","296","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 96. 2019 notes-",""
"5401","GSI1_1_297","7/10/2018",2018,"GSI1","1","297","PICMAR",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 90. 2019 notes-",""
"5402","GSI1_1_298","7/10/2018",2018,"GSI1","1","298","PICMAR",2.7,1,"-99",1,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 81. 2019 notes-",""
"5403","GSI1_1_299","7/10/2018",2018,"GSI1","1","299","PICMAR",2.8,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 80. 2019 notes-",""
"5404","GSI1_2_1","7/10/2018",2018,"GSI1","2","1","PICMAR",2.5,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 206. 2019 notes-",""
"5405","GSI1_2_2","7/10/2018",2018,"GSI1","2","2","PICMAR",3,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 246. 2019 notes-",""
"5406","GSI1_2_3","7/10/2018",2018,"GSI1","2","3","PICMAR",3.1,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 236. 2019 notes-",""
"5407","GSI1_2_4","7/10/2018",2018,"GSI1","2","4","PICMAR",2.7,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 239. 2019 notes-",""
"5408","GSI1_2_5","7/10/2018",2018,"GSI1","2","5","PICMAR",3.9,1,"-99",0,1,"1",2013,"2013, 2018",2,2,"old notes-By tree 242. 2019 notes-",""
