UniqueID,DATE,DATE (new),SITE,PLOT,TREE,NEW TREE TAG,SPECIES,DBH,New DBH,DA,TOP,LEAN,BOWED,DOWN,New Notes,NOTES,Office Notes,DAMAGE,LOCATION,SEVERITY,,,,,,,,,
WDI68_366,6/6/2018,8/5/2024,WDI6,8,366,,POPTRE,5.2,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI68_367,6/6/2018,8/5/2024,WDI6,8,367,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_368,6/6/2018,8/5/2024,WDI6,8,368,,POPTRE,11.5,13.1,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_369,6/6/2018,8/5/2024,WDI6,8,369,,POPTRE,13.1,13.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_370,6/6/2018,8/5/2024,WDI6,8,370,,POPTRE,3.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_371,6/6/2018,8/5/2024,WDI6,8,371,,POPTRE,4.9,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_372,6/6/2018,8/5/2024,WDI6,8,372,,POPTRE,10.1,11,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_373,6/6/2018,8/5/2024,WDI6,8,373,,POPTRE,6.7,6.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_374,6/6/2018,8/5/2024,WDI6,8,374,,POPTRE,4.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_375,6/6/2018,8/5/2024,WDI6,8,375,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_376,6/6/2018,8/5/2024,WDI6,8,376,,POPTRE,8.7,8.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_377,6/6/2018,8/5/2024,WDI6,8,377,,POPTRE,10.4,11.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_378,6/6/2018,8/5/2024,WDI6,8,378,,POPTRE,9.9,10.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_379,6/6/2018,8/5/2024,WDI6,8,379,,POPTRE,7.3,7.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_380,6/6/2018,8/5/2024,WDI6,8,380,,POPTRE,4.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_381,6/6/2018,8/5/2024,WDI6,8,381,,POPTRE,6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_382,6/6/2018,8/5/2024,WDI6,8,382,,POPTRE,9.4,9.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_383,6/6/2018,8/5/2024,WDI6,8,383,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_384,6/6/2018,8/5/2024,WDI6,8,384,,POPTRE,7.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_385,6/6/2018,8/5/2024,WDI6,8,385,,POPTRE,5.3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_386,6/6/2018,8/5/2024,WDI6,8,386,,POPTRE,3.4,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_387,6/6/2018,8/5/2024,WDI6,8,387,,POPTRE,3.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_388,6/6/2018,8/5/2024,WDI6,8,388,,POPTRE,4.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_389,6/6/2018,8/5/2024,WDI6,8,389,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_390,6/6/2018,8/5/2024,WDI6,8,390,,POPTRE,7.4,7.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_391,6/6/2018,8/5/2024,WDI6,8,391,,POPTRE,11.7,12.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_392,6/6/2018,8/5/2024,WDI6,8,392,,POPTRE,7.3,7.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_393,6/6/2018,8/5/2024,WDI6,8,393,,POPTRE,7.3,7.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_394,6/6/2018,8/5/2024,WDI6,8,394,,POPTRE,10.6,11.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_395,6/6/2018,8/5/2024,WDI6,8,395,,POPTRE,5.2,-8888,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_396,6/6/2018,8/5/2024,WDI6,8,396,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_397,6/6/2018,8/5/2024,WDI6,8,397,,POPTRE,4.6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_398,6/6/2018,8/5/2024,WDI6,8,398,,POPTRE,10.7,12,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_399,6/6/2018,8/5/2024,WDI6,8,399,,POPTRE,-7777,-7777,0,2,0,1,1,,,,,,,,,,,,,,,
WDI68_400,6/6/2018,8/5/2024,WDI6,8,400,,POPTRE,5.9,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_401,6/6/2018,8/5/2024,WDI6,8,401,,POPTRE,3.5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_402,6/6/2018,8/5/2024,WDI6,8,402,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI68_403,6/6/2018,8/5/2024,WDI6,8,403,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI68_404,6/6/2018,8/5/2024,WDI6,8,404,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_405,6/6/2018,8/5/2024,WDI6,8,405,,POPTRE,11.6,12.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_406,6/6/2018,8/5/2024,WDI6,8,406,,POPTRE,5.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_407,6/6/2018,8/5/2024,WDI6,8,407,,POPTRE,8.9,9.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_408,6/6/2018,8/5/2024,WDI6,8,408,,POPTRE,4.6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_409,6/6/2018,8/5/2024,WDI6,8,409,,POPTRE,8,8.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_410,6/6/2018,8/5/2024,WDI6,8,410,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_411,6/6/2018,8/5/2024,WDI6,8,411,,POPTRE,7.4,7.5,1,-99,0,1,1,,,canker,,,,,,,,,,,,
WDI68_412,6/6/2018,8/5/2024,WDI6,8,412,,POPTRE,6.6,7.1,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_413,6/6/2018,8/5/2024,WDI6,8,413,,POPTRE,7.9,7.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_414,6/6/2018,8/5/2024,WDI6,8,414,,POPTRE,4.4,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_415,6/6/2018,8/5/2024,WDI6,8,415,,POPTRE,3.2,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_416,6/6/2018,8/5/2024,WDI6,8,416,,POPTRE,9.6,10.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_2209,,8/5/2024,WDI6,8,2209,,PICGLA,,3.1,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI68_2210,,8/5/2024,WDI6,8,2210,,PICGLA,,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_417,6/6/2018,8/5/2024,WDI6,9,417,,BETNEO,7.3,8.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_418,6/6/2018,8/5/2024,WDI6,9,418,,BETNEO,3.7,-7777,0,2,0,1,1,,,,,,,,,,,,,,,
WDI69_419,6/6/2018,8/5/2024,WDI6,9,419,,BETNEO,2.8,2.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_420,6/6/2018,8/5/2024,WDI6,9,420,,PICGLA,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_421,6/6/2018,8/5/2024,WDI6,9,421,,POPTRE,11.7,12.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_422,6/6/2018,8/5/2024,WDI6,9,422,,POPTRE,10.9,12.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_423,6/6/2018,8/5/2024,WDI6,9,423,,POPTRE,11,12.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_424,6/6/2018,8/5/2024,WDI6,9,424,,POPTRE,11.7,12.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_425,6/6/2018,8/5/2024,WDI6,9,425,,POPTRE,4.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_426,6/6/2018,8/5/2024,WDI6,9,426,,POPTRE,9,9.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_427,6/6/2018,8/5/2024,WDI6,9,427,,BETNEO,2.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_428,6/6/2018,8/5/2024,WDI6,9,428,,BETNEO,8.3,8.6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_429,6/6/2018,8/5/2024,WDI6,9,429,,BETNEO,9.1,9.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_430,6/6/2018,8/5/2024,WDI6,9,430,,BETNEO,11.1,11.6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_431,6/6/2018,8/5/2024,WDI6,9,431,,BETNEO,6.9,6.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_432,6/6/2018,8/5/2024,WDI6,9,432,,BETNEO,9.6,10.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_433,6/6/2018,8/5/2024,WDI6,9,433,,BETNEO,4,4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_434,6/6/2018,8/5/2024,WDI6,9,434,,POPTRE,9.8,10.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_435,6/6/2018,8/5/2024,WDI6,9,435,,POPTRE,3.5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_436,6/6/2018,8/5/2024,WDI6,9,436,,POPTRE,4.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_437,6/6/2018,8/5/2024,WDI6,9,437,,POPTRE,10.2,11.1,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_438,6/6/2018,8/5/2024,WDI6,9,438,,POPTRE,8.9,9.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_439,6/6/2018,8/5/2024,WDI6,9,439,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_440,6/6/2018,8/5/2024,WDI6,9,440,,POPTRE,6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_441,6/6/2018,8/5/2024,WDI6,9,441,,POPTRE,10.2,10.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_442,6/6/2018,8/5/2024,WDI6,9,442,,POPTRE,10,10.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_443,6/6/2018,8/5/2024,WDI6,9,443,,POPTRE,8.4,8.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_444,6/6/2018,8/5/2024,WDI6,9,444,,POPTRE,7,7.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_445,6/6/2018,8/5/2024,WDI6,9,445,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI69_446,6/6/2018,8/5/2024,WDI6,9,446,,POPTRE,5.3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_447,6/6/2018,8/5/2024,WDI6,9,447,,POPTRE,14,15.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_448,6/6/2018,8/5/2024,WDI6,9,448,,PICMAR,4,6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_449,6/6/2018,8/5/2024,WDI6,9,449,,POPTRE,13.9,15.1,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_450,6/6/2018,8/5/2024,WDI6,9,450,,POPTRE,13.8,15.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_451,6/6/2018,8/5/2024,WDI6,9,451,,POPTRE,9.3,9.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_452,6/6/2018,8/5/2024,WDI6,9,452,,POPTRE,10.4,10.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_453,6/6/2018,8/5/2024,WDI6,9,453,,POPTRE,5.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_454,6/6/2018,8/5/2024,WDI6,9,454,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI69_455,6/6/2018,8/5/2024,WDI6,9,455,,POPTRE,14.1,14.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_456,6/6/2018,8/5/2024,WDI6,9,456,,POPTRE,13.3,14.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_457,6/6/2018,8/5/2024,WDI6,9,457,,BETNEO,6.8,7.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_458,6/6/2018,8/5/2024,WDI6,9,458,,POPTRE,13.5,14.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_459,6/6/2018,8/5/2024,WDI6,9,459,,BETNEO,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_460,6/6/2018,8/5/2024,WDI6,9,460,,PICMAR,6.4,7.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_461,6/6/2018,8/5/2024,WDI6,9,461,,BETNEO,11.1,12.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_462,6/6/2018,8/5/2024,WDI6,9,462,,BETNEO,5.7,5.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_463,6/6/2018,8/5/2024,WDI6,9,463,,BETNEO,4.4,4.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_464,6/6/2018,8/5/2024,WDI6,9,464,,BETNEO,6.5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_465,6/6/2018,8/5/2024,WDI6,9,465,,BETNEO,3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_466,6/6/2018,8/5/2024,WDI6,9,466,,BETNEO,3.7,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_467,6/6/2018,8/5/2024,WDI6,9,467,,BETNEO,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_468,6/6/2018,8/5/2024,WDI6,9,468,,BETNEO,3.8,3.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_469,6/6/2018,8/5/2024,WDI6,9,469,,POPTRE,6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_470,6/6/2018,8/5/2024,WDI6,9,470,,POPTRE,8.7,8.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_471,6/6/2018,8/5/2024,WDI6,9,471,,POPTRE,6.9,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_472,6/6/2018,8/5/2024,WDI6,9,472,,POPTRE,9.8,10.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_2211,,8/5/2024,WDI6,9,2211,,PICGLA,,4.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_2212,,8/5/2024,WDI6,9,2212,,PICGLA,,4.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_2213,,8/5/2024,WDI6,9,2213,,PICGLA,,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_2214,,8/5/2024,WDI6,9,2214,,PICGLA,,4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI69_2215,,8/5/2024,WDI6,9,2215,,PICGLA,,4.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_473,6/6/2018,8/5/2024,WDI6,11,473,,POPTRE,11.3,13.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_474,6/6/2018,8/5/2024,WDI6,11,474,,BETNEO,5,5.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_475,6/6/2018,8/5/2024,WDI6,11,475,,BETNEO,3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_476,6/6/2018,8/5/2024,WDI6,11,476,,BETNEO,6.1,6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_477,6/6/2018,8/5/2024,WDI6,11,477,,BETNEO,8,8.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_478,6/6/2018,8/5/2024,WDI6,11,478,,BETNEO,5.3,-7777,0,3,0,1,1,,,,,,,,,,,,,,,
WDI611_479,6/6/2018,8/5/2024,WDI6,11,479,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_480,6/6/2018,8/5/2024,WDI6,11,480,,POPTRE,7.5,7.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_481,6/6/2018,8/5/2024,WDI6,11,481,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_482,6/6/2018,8/5/2024,WDI6,11,482,,POPTRE,8,8.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_483,6/6/2018,8/5/2024,WDI6,11,483,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_484,6/6/2018,8/5/2024,WDI6,11,484,,POPTRE,5.5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_485,6/6/2018,8/5/2024,WDI6,11,485,,POPTRE,11.5,13.1,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_486,6/6/2018,8/5/2024,WDI6,11,486,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_487,6/6/2018,8/5/2024,WDI6,11,487,,POPTRE,8.8,9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_488,6/6/2018,8/5/2024,WDI6,11,488,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_489,6/6/2018,8/5/2024,WDI6,11,489,,POPTRE,9.1,9.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_490,6/6/2018,8/5/2024,WDI6,11,490,,POPTRE,12.4,14.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_491,6/6/2018,8/5/2024,WDI6,11,491,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_492,6/6/2018,8/5/2024,WDI6,11,492,,POPTRE,4.2,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_493,6/6/2018,8/5/2024,WDI6,11,493,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_494,6/6/2018,8/5/2024,WDI6,11,494,,PICMAR,5.1,7.8,1,-99,0,1,1,badly girdled,,,,,,,,,,,,,,
WDI611_495,6/6/2018,8/5/2024,WDI6,11,495,,POPTRE,9.8,10.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_496,6/6/2018,8/5/2024,WDI6,11,496,,PICGLA,4.4,5.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_497,6/6/2018,8/5/2024,WDI6,11,497,,POPTRE,12.8,14.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_498,6/6/2018,8/5/2024,WDI6,11,498,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_499,6/6/2018,8/5/2024,WDI6,11,499,,POPTRE,7,7.2,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_500,6/6/2018,8/5/2024,WDI6,11,500,,POPTRE,6.5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_501,6/6/2018,8/5/2024,WDI6,11,501,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_502,6/6/2018,8/5/2024,WDI6,11,502,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_503,6/6/2018,8/5/2024,WDI6,11,503,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_504,6/6/2018,8/5/2024,WDI6,11,504,,POPTRE,13.3,15.3,1,-99,0,1,1,,,badly scarred,,,,,,,,,,,,
WDI611_505,6/6/2018,8/5/2024,WDI6,11,505,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_506,6/6/2018,8/5/2024,WDI6,11,506,,POPTRE,8.2,8.3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_507,6/6/2018,8/5/2024,WDI6,11,507,,POPTRE,4.6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_508,6/6/2018,8/5/2024,WDI6,11,508,,POPTRE,7.6,7.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_509,6/6/2018,8/5/2024,WDI6,11,509,,POPTRE,13.1,14.8,1,-99,0,1,1,,,badly scarred,,,,,,,,,,,,
WDI611_510,6/6/2018,8/5/2024,WDI6,11,510,,POPTRE,9.4,9.6,1,-99,0,1,1,,,badly scarred,,,,,,,,,,,,
WDI611_511,6/6/2018,8/5/2024,WDI6,11,511,,POPTRE,7.4,7.6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_512,6/6/2018,8/5/2024,WDI6,11,512,,POPTRE,7.8,7.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_513,6/6/2018,8/5/2024,WDI6,11,513,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_514,6/6/2018,8/5/2024,WDI6,11,514,,POPTRE,6.2,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_515,6/6/2018,8/5/2024,WDI6,11,515,,POPTRE,9.5,9.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_516,6/6/2018,8/5/2024,WDI6,11,516,,POPTRE,3.8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_517,6/6/2018,8/5/2024,WDI6,11,517,,POPTRE,8.6,8.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_518,6/6/2018,8/5/2024,WDI6,11,518,,POPTRE,11.3,12,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_519,6/6/2018,8/5/2024,WDI6,11,519,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_520,6/6/2018,8/5/2024,WDI6,11,520,,POPTRE,4.6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_521,6/6/2018,8/5/2024,WDI6,11,521,,POPTRE,8.4,8.6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_522,6/6/2018,8/5/2024,WDI6,11,522,,POPTRE,13.5,15.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_523,6/6/2018,8/5/2024,WDI6,11,523,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_524,6/6/2018,8/5/2024,WDI6,11,524,,POPTRE,-7777,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_525,6/6/2018,8/5/2024,WDI6,11,525,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_526,6/6/2018,8/5/2024,WDI6,11,526,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI611_527,6/6/2018,8/5/2024,WDI6,11,527,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI611_528,6/6/2018,8/5/2024,WDI6,11,528,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI611_529,6/6/2018,8/5/2024,WDI6,11,529,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_530,6/6/2018,8/5/2024,WDI6,11,530,,POPTRE,-7777,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI611_531,6/6/2018,8/5/2024,WDI6,11,531,,POPTRE,9.5,-9999,0,-99,0,1,0,,,,,,,,,,,,,,,
WDI611_532,6/6/2018,8/5/2024,WDI6,11,532,,POPTRE,4.6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_533,6/6/2018,8/5/2024,WDI6,11,533,,POPTRE,5,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_534,6/6/2018,8/5/2024,WDI6,11,534,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_535,6/6/2018,8/5/2024,WDI6,11,535,,POPTRE,11.3,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_536,6/6/2018,8/5/2024,WDI6,11,536,,POPTRE,11.2,12.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_537,6/6/2018,8/5/2024,WDI6,11,537,,POPTRE,5.1,-8888,1,-99,0,1,1,presumed to be dead near 538&536,,,,,,,,,,,,,,
WDI611_538,6/6/2018,8/5/2024,WDI6,11,538,,POPTRE,11.2,12.7,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_539,6/6/2018,8/5/2024,WDI6,11,539,,POPTRE,13,14.5,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_540,6/6/2018,8/5/2024,WDI6,11,540,,POPTRE,9.7,9.9,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_541,6/6/2018,8/5/2024,WDI6,11,541,,BETNEO,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_542,6/6/2018,8/5/2024,WDI6,11,542,,POPTRE,12,13.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_543,6/6/2018,8/5/2024,WDI6,11,543,,POPTRE,-7777,-8888,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_1157,,8/5/2024,WDI6,11,1157,,PICGLA,,4.8,1,-99,0,1,1,EXISTING tree not in database,,,,,,,,,,,,,,
WDI611_2216,,8/5/2024,WDI6,11,2216,,PICGLA,,5.4,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_2217,,8/5/2024,WDI6,11,2217,,PICGLA,,4.8,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_2218,,8/5/2024,WDI6,11,2218,,PICGLA,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_2219,,8/5/2024,WDI6,11,2219,,PICGLA,,3,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI611_2220,,8/5/2024,WDI6,11,2220,,PICGLA,,4.6,1,-99,0,1,1,,,,,,,,,,,,,,,
WDI612_544,6/6/2018,8/5/2024,WDI6,12,544,,POPTRE,7.5,7.8,1,-99,0,1,1,Dbh is at 6.5,old notes-. 2019 notes-1158,,Scarred at dbh,,,,,,,,,,,
WDI612_545,6/6/2018,8/5/2024,WDI6,12,545,,POPTRE,6,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI612_546,6/6/2018,8/5/2024,WDI6,12,546,,POPTRE,9.2,10.2,1,-99,0,1,1,,,,scarred at dbh ,,,,,,,,,,,
WDI612_547,6/6/2018,8/5/2024,WDI6,12,547,,POPTRE,8,-7777,0,-99,0,1,1,,,,,,,,,,,,,,,
WDI612_548,6/6/2018,8/5/2024,WDI6,12,548,,POPTRE,5.8,5.7,1,-99,0,1,1,,,,,,,,,,,,,,,
